sep=;
Value;FromStart;FromEnd;Math;NfPs;NfPe
6400.0;-0.3285040669719308;-0.3285040669719309;-0.3285040669719309;-0.3285040669719308;-0.3285040669719309
6401.0;-0.3287818833371014;-0.32878188333710157;-0.32878188333710157;-0.3287818833371014;-0.32878188333710157
6402.0;-0.32905977690565363;-0.3290597769056538;-0.32905977690565374;-0.32905977690565363;-0.3290597769056538
6403.0;-0.3293377477205082;-0.32933774772050817;-0.32933774772050817;-0.3293377477205082;-0.32933774772050817
6404.0;-0.32961579582462136;-0.3296157958246212;-0.3296157958246212;-0.32961579582462136;-0.3296157958246212
6405.0;-0.329893921260985;-0.32989392126098493;-0.32989392126098493;-0.329893921260985;-0.32989392126098493
6406.0;-0.33017212407262747;-0.3301721240726276;-0.3301721240726276;-0.33017212407262747;-0.3301721240726276
6407.0;-0.33045040430261324;-0.33045040430261313;-0.33045040430261313;-0.33045040430261324;-0.33045040430261313
6408.0;-0.33072876199404155;-0.3307287619940416;-0.3307287619940416;-0.33072876199404155;-0.3307287619940416
6409.0;-0.3310071971900489;-0.3310071971900489;-0.3310071971900489;-0.3310071971900489;-0.3310071971900489
6410.0;-0.3312857099338071;-0.3312857099338071;-0.3312857099338071;-0.3312857099338071;-0.3312857099338071
6411.0;-0.33156430026852446;-0.33156430026852435;-0.33156430026852435;-0.33156430026852446;-0.33156430026852435
6412.0;-0.33184296823744497;-0.33184296823744486;-0.33184296823744486;-0.33184296823744497;-0.33184296823744486
6413.0;-0.332121713883849;-0.3321217138838489;-0.3321217138838489;-0.332121713883849;-0.3321217138838489
6414.0;-0.3324005372510533;-0.3324005372510533;-0.3324005372510533;-0.3324005372510533;-0.3324005372510533
6415.0;-0.3326794383824107;-0.33267943838241065;-0.33267943838241065;-0.3326794383824107;-0.33267943838241065
6416.0;-0.33295841732131015;-0.33295841732131026;-0.33295841732131026;-0.33295841732131015;-0.33295841732131026
6417.0;-0.3332374741111775;-0.3332374741111775;-0.3332374741111775;-0.3332374741111775;-0.3332374741111775
6418.0;-0.3335166087954741;-0.3335166087954741;-0.3335166087954741;-0.3335166087954741;-0.3335166087954741
6419.0;-0.3337958214176985;-0.3337958214176985;-0.3337958214176985;-0.3337958214176985;-0.3337958214176985
6420.0;-0.33407511202138496;-0.3340751120213851;-0.3340751120213851;-0.33407511202138496;-0.3340751120213851
6421.0;-0.3343544806501051;-0.33435448065010526;-0.33435448065010526;-0.3343544806501051;-0.33435448065010526
6422.0;-0.3346339273474665;-0.3346339273474665;-0.3346339273474665;-0.3346339273474665;-0.3346339273474665
6423.0;-0.33491345215711305;-0.33491345215711316;-0.33491345215711316;-0.33491345215711305;-0.3349134521571132
6424.0;-0.3351930551227262;-0.3351930551227261;-0.33519305512272607;-0.3351930551227262;-0.3351930551227261
6425.0;-0.3354727362880227;-0.33547273628802277;-0.33547273628802277;-0.3354727362880227;-0.33547273628802277
6426.0;-0.3357524956967573;-0.33575249569675736;-0.33575249569675736;-0.3357524956967573;-0.33575249569675736
6427.0;-0.3360323333927208;-0.33603233339272087;-0.33603233339272087;-0.3360323333927208;-0.33603233339272087
6428.0;-0.33631224941974097;-0.3363122494197409;-0.33631224941974097;-0.33631224941974097;-0.33631224941974097
6429.0;-0.33659224382168196;-0.3365922438216821;-0.3365922438216821;-0.33659224382168196;-0.3365922438216821
6430.0;-0.33687231664244566;-0.3368723166424457;-0.3368723166424457;-0.33687231664244566;-0.3368723166424457
6431.0;-0.33715246792597003;-0.3371524679259701;-0.3371524679259701;-0.33715246792597003;-0.3371524679259701
6432.0;-0.3374326977162303;-0.33743269771623036;-0.33743269771623036;-0.3374326977162303;-0.33743269771623036
6433.0;-0.3377130060572387;-0.3377130060572388;-0.3377130060572388;-0.3377130060572387;-0.3377130060572388
6434.0;-0.3379933929930445;-0.33799339299304454;-0.33799339299304454;-0.3379933929930445;-0.33799339299304454
6435.0;-0.33827385856773395;-0.3382738585677339;-0.3382738585677339;-0.33827385856773395;-0.3382738585677339
6436.0;-0.33855440282543026;-0.3385544028254302;-0.3385544028254302;-0.33855440282543026;-0.3385544028254302
6437.0;-0.33883502581029407;-0.338835025810294;-0.338835025810294;-0.33883502581029407;-0.338835025810294
6438.0;-0.339115727566523;-0.33911572756652303;-0.33911572756652303;-0.339115727566523;-0.33911572756652303
6439.0;-0.33939650813835226;-0.3393965081383522;-0.3393965081383522;-0.33939650813835226;-0.3393965081383522
6440.0;-0.33967736757005385;-0.33967736757005373;-0.33967736757005373;-0.33967736757005385;-0.33967736757005373
6441.0;-0.3399583059059371;-0.3399583059059371;-0.3399583059059371;-0.3399583059059371;-0.3399583059059371
6442.0;-0.3402393231903494;-0.34023932319034933;-0.34023932319034933;-0.3402393231903494;-0.34023932319034933
6443.0;-0.34052041946767453;-0.34052041946767453;-0.3405204194676745;-0.34052041946767453;-0.34052041946767453
6444.0;-0.3408015947823345;-0.34080159478233446;-0.34080159478233446;-0.3408015947823345;-0.34080159478233446
6445.0;-0.34108284917878834;-0.34108284917878834;-0.34108284917878834;-0.34108284917878834;-0.34108284917878834
6446.0;-0.3413641827015329;-0.34136418270153285;-0.34136418270153285;-0.3413641827015329;-0.34136418270153285
6447.0;-0.3416455953951023;-0.34164559539510236;-0.34164559539510236;-0.3416455953951023;-0.34164559539510236
6448.0;-0.3419270873040686;-0.34192708730406873;-0.34192708730406873;-0.3419270873040686;-0.34192708730406873
6449.0;-0.3422086584730415;-0.34220865847304144;-0.34220865847304144;-0.3422086584730415;-0.34220865847304144
6450.0;-0.3424903089466679;-0.34249030894666777;-0.34249030894666777;-0.3424903089466679;-0.34249030894666777
6451.0;-0.34277203876963275;-0.34277203876963275;-0.34277203876963275;-0.34277203876963275;-0.34277203876963275
6452.0;-0.34305384798665906;-0.34305384798665906;-0.34305384798665906;-0.34305384798665906;-0.34305384798665906
6453.0;-0.3433357366425074;-0.34333573664250727;-0.34333573664250727;-0.3433357366425074;-0.34333573664250727
6454.0;-0.3436177047819759;-0.34361770478197584;-0.34361770478197584;-0.3436177047819759;-0.34361770478197584
6455.0;-0.343899752449901;-0.34389975244990106;-0.34389975244990106;-0.343899752449901;-0.34389975244990106
6456.0;-0.3441818796911575;-0.3441818796911573;-0.3441818796911573;-0.3441818796911575;-0.3441818796911573
6457.0;-0.3444640865506568;-0.34446408655065686;-0.34446408655065686;-0.3444640865506568;-0.34446408655065686
6458.0;-0.3447463730733499;-0.34474637307334993;-0.34474637307334993;-0.3447463730733499;-0.34474637307334993
6459.0;-0.34502873930422495;-0.34502873930422495;-0.345028739304225;-0.34502873930422495;-0.34502873930422495
6460.0;-0.34531118528830845;-0.3453111852883085;-0.3453111852883085;-0.34531118528830845;-0.3453111852883085
6461.0;-0.3455937110706652;-0.3455937110706652;-0.3455937110706652;-0.3455937110706652;-0.3455937110706652
6462.0;-0.34587631669639796;-0.34587631669639796;-0.34587631669639796;-0.34587631669639796;-0.34587631669639796
6463.0;-0.3461590022106478;-0.3461590022106478;-0.3461590022106478;-0.3461590022106478;-0.3461590022106478
6464.0;-0.3464417676585943;-0.34644176765859436;-0.34644176765859436;-0.3464417676585943;-0.34644176765859436
6465.0;-0.3467246130854552;-0.3467246130854552;-0.3467246130854552;-0.3467246130854552;-0.3467246130854552
6466.0;-0.3470075385364867;-0.3470075385364866;-0.3470075385364866;-0.3470075385364867;-0.3470075385364866
6467.0;-0.3472905440569829;-0.347290544056983;-0.347290544056983;-0.3472905440569829;-0.347290544056983
6468.0;-0.3475736296922775;-0.3475736296922775;-0.3475736296922775;-0.3475736296922775;-0.3475736296922775
6469.0;-0.3478567954877415;-0.3478567954877417;-0.3478567954877417;-0.3478567954877415;-0.3478567954877417
6470.0;-0.34814004148878575;-0.3481400414887856;-0.3481400414887856;-0.34814004148878575;-0.3481400414887856
6471.0;-0.34842336774085797;-0.3484233677408579;-0.3484233677408579;-0.34842336774085797;-0.3484233677408579
6472.0;-0.3487067742894461;-0.34870677428944596;-0.34870677428944596;-0.3487067742894461;-0.34870677428944596
6473.0;-0.348990261180076;-0.34899026118007587;-0.34899026118007587;-0.348990261180076;-0.34899026118007587
6474.0;-0.3492738284583123;-0.34927382845831223;-0.34927382845831223;-0.3492738284583123;-0.34927382845831223
6475.0;-0.3495574761697586;-0.3495574761697587;-0.3495574761697587;-0.3495574761697586;-0.3495574761697587
6476.0;-0.34984120436005756;-0.3498412043600575;-0.34984120436005756;-0.34984120436005756;-0.3498412043600575
6477.0;-0.35012501307488997;-0.35012501307488997;-0.35012501307488997;-0.35012501307488997;-0.35012501307488997
6478.0;-0.35040890235997596;-0.35040890235997607;-0.35040890235997607;-0.35040890235997596;-0.35040890235997607
6479.0;-0.35069287226107476;-0.35069287226107493;-0.350692872261075;-0.35069287226107476;-0.35069287226107493
6480.0;-0.35097692282398474;-0.3509769228239846;-0.3509769228239846;-0.35097692282398474;-0.3509769228239846
6481.0;-0.3512610540945421;-0.3512610540945422;-0.35126105409454217;-0.3512610540945421;-0.3512610540945422
6482.0;-0.35154526611862386;-0.3515452661186238;-0.3515452661186238;-0.35154526611862386;-0.3515452661186238
6483.0;-0.35182955894214474;-0.35182955894214474;-0.35182955894214474;-0.35182955894214474;-0.35182955894214474
6484.0;-0.3521139326110596;-0.35211393261105955;-0.35211393261105955;-0.3521139326110596;-0.35211393261105955
6485.0;-0.35239838717136174;-0.3523983871713618;-0.3523983871713618;-0.35239838717136174;-0.3523983871713618
6486.0;-0.3526829226690846;-0.3526829226690845;-0.3526829226690845;-0.3526829226690846;-0.3526829226690845
6487.0;-0.3529675391503;-0.35296753915029994;-0.35296753915029994;-0.3529675391503;-0.35296753915029994
6488.0;-0.35325223666111955;-0.3532522366611196;-0.35325223666111966;-0.35325223666111955;-0.3532522366611196
6489.0;-0.3535370152476946;-0.3535370152476946;-0.3535370152476946;-0.3535370152476946;-0.3535370152476946
6490.0;-0.35382187495621525;-0.3538218749562153;-0.3538218749562153;-0.35382187495621525;-0.3538218749562153
6491.0;-0.3541068158329115;-0.3541068158329116;-0.3541068158329116;-0.3541068158329115;-0.3541068158329116
6492.0;-0.35439183792405277;-0.354391837924053;-0.354391837924053;-0.35439183792405277;-0.354391837924053
6493.0;-0.3546769412759484;-0.3546769412759485;-0.3546769412759485;-0.3546769412759484;-0.3546769412759485
6494.0;-0.3549621259349468;-0.3549621259349467;-0.35496212593494675;-0.3549621259349468;-0.3549621259349467
6495.0;-0.355247391947436;-0.355247391947436;-0.355247391947436;-0.355247391947436;-0.355247391947436
6496.0;-0.35553273935984425;-0.35553273935984436;-0.35553273935984436;-0.35553273935984425;-0.35553273935984436
6497.0;-0.35581816821863943;-0.35581816821863954;-0.35581816821863954;-0.35581816821863943;-0.35581816821863954
6498.0;-0.35610367857032904;-0.3561036785703291;-0.3561036785703291;-0.35610367857032904;-0.3561036785703291
6499.0;-0.3563892704614604;-0.3563892704614605;-0.3563892704614605;-0.3563892704614604;-0.3563892704614605
6500.0;-0.35667494393862104;-0.3566749439386211;-0.3566749439386211;-0.35667494393862104;-0.3566749439386211
6501.0;-0.3569606990484381;-0.3569606990484381;-0.3569606990484381;-0.3569606990484381;-0.3569606990484381
6502.0;-0.3572465358375786;-0.35724653583757865;-0.35724653583757865;-0.3572465358375786;-0.35724653583757865
6503.0;-0.35753245435275016;-0.3575324543527501;-0.3575324543527501;-0.35753245435275016;-0.3575324543527501
6504.0;-0.3578184546406997;-0.35781845464069983;-0.35781845464069983;-0.3578184546406997;-0.35781845464069983
6505.0;-0.3581045367482154;-0.3581045367482152;-0.3581045367482152;-0.3581045367482154;-0.3581045367482152
6506.0;-0.35839070072212387;-0.35839070072212387;-0.3583907007221239;-0.35839070072212387;-0.35839070072212387
6507.0;-0.3586769466092937;-0.3586769466092937;-0.3586769466092937;-0.3586769466092937;-0.3586769466092937
6508.0;-0.3589632744566328;-0.35896327445663284;-0.35896327445663284;-0.3589632744566328;-0.35896327445663284
6509.0;-0.35924968431108967;-0.35924968431108956;-0.35924968431108956;-0.35924968431108967;-0.35924968431108956
6510.0;-0.3595361762196527;-0.35953617621965267;-0.35953617621965267;-0.3595361762196527;-0.35953617621965267
6511.0;-0.3598227502293514;-0.35982275022935134;-0.35982275022935134;-0.3598227502293514;-0.35982275022935134
6512.0;-0.36010940638725525;-0.36010940638725514;-0.36010940638725514;-0.36010940638725525;-0.36010940638725514
6513.0;-0.36039614474047427;-0.36039614474047416;-0.36039614474047416;-0.36039614474047427;-0.36039614474047416
6514.0;-0.360682965336159;-0.360682965336159;-0.360682965336159;-0.360682965336159;-0.360682965336159
6515.0;-0.36096986822150096;-0.36096986822150096;-0.36096986822150096;-0.36096986822150096;-0.36096986822150096
6516.0;-0.3612568534437318;-0.3612568534437317;-0.3612568534437317;-0.3612568534437318;-0.3612568534437317
6517.0;-0.361543921050124;-0.3615439210501239;-0.3615439210501239;-0.361543921050124;-0.3615439210501239
6518.0;-0.3618310710879907;-0.3618310710879907;-0.3618310710879907;-0.3618310710879907;-0.3618310710879907
6519.0;-0.36211830360468605;-0.36211830360468605;-0.36211830360468605;-0.36211830360468605;-0.36211830360468605
6520.0;-0.3624056186476049;-0.36240561864760484;-0.36240561864760484;-0.3624056186476049;-0.36240561864760484
6521.0;-0.36269301626418265;-0.36269301626418277;-0.36269301626418277;-0.36269301626418265;-0.36269301626418277
6522.0;-0.36298049650189657;-0.3629804965018964;-0.3629804965018964;-0.36298049650189657;-0.3629804965018964
6523.0;-0.36326805940826334;-0.3632680594082633;-0.3632680594082633;-0.36326805940826334;-0.3632680594082633
6524.0;-0.363555705030842;-0.36355570503084195;-0.36355570503084195;-0.363555705030842;-0.36355570503084195
6525.0;-0.36384343341723197;-0.363843433417232;-0.3638434334172321;-0.36384343341723197;-0.363843433417232
6526.0;-0.36413124461507423;-0.36413124461507423;-0.36413124461507423;-0.36413124461507423;-0.36413124461507423
6527.0;-0.3644191386720502;-0.3644191386720504;-0.3644191386720504;-0.3644191386720502;-0.3644191386720504
6528.0;-0.36470711563588354;-0.3647071156358836;-0.3647071156358836;-0.36470711563588354;-0.3647071156358836
6529.0;-0.3649951755543382;-0.364995175554338;-0.364995175554338;-0.3649951755543382;-0.364995175554338
6530.0;-0.36528331847521933;-0.36528331847521933;-0.3652833184752194;-0.36528331847521933;-0.36528331847521933
6531.0;-0.36557154444637446;-0.36557154444637446;-0.36557154444637446;-0.36557154444637446;-0.36557154444637446
6532.0;-0.36585985351569156;-0.3658598535156916;-0.3658598535156916;-0.36585985351569156;-0.3658598535156916
6533.0;-0.3661482457311006;-0.3661482457311006;-0.3661482457311006;-0.3661482457311006;-0.3661482457311006
6534.0;-0.36643672114057263;-0.3664367211405726;-0.3664367211405726;-0.36643672114057263;-0.3664367211405726
6535.0;-0.3667252797921204;-0.36672527979212033;-0.36672527979212033;-0.3667252797921204;-0.36672527979212033
6536.0;-0.36701392173379815;-0.3670139217337981;-0.3670139217337981;-0.36701392173379815;-0.3670139217337981
6537.0;-0.36730264701370174;-0.3673026470137018;-0.3673026470137018;-0.36730264701370174;-0.3673026470137018
6538.0;-0.36759145567996904;-0.36759145567996915;-0.36759145567996915;-0.36759145567996904;-0.36759145567996915
6539.0;-0.36788034778077944;-0.3678803477807794;-0.3678803477807794;-0.36788034778077944;-0.3678803477807794
6540.0;-0.36816932336435365;-0.36816932336435365;-0.36816932336435365;-0.36816932336435365;-0.36816932336435365
6541.0;-0.3684583824789548;-0.3684583824789548;-0.3684583824789548;-0.3684583824789548;-0.3684583824789548
6542.0;-0.3687475251728878;-0.36874752517288767;-0.36874752517288767;-0.3687475251728878;-0.36874752517288767
6543.0;-0.3690367514944989;-0.3690367514944989;-0.3690367514944989;-0.3690367514944989;-0.3690367514944989
6544.0;-0.36932606149217695;-0.36932606149217706;-0.3693260614921771;-0.36932606149217695;-0.36932606149217706
6545.0;-0.3696154552143529;-0.369615455214353;-0.369615455214353;-0.3696154552143529;-0.369615455214353
6546.0;-0.3699049327094992;-0.3699049327094993;-0.3699049327094993;-0.3699049327094992;-0.3699049327094993
6547.0;-0.37019449402613086;-0.3701944940261308;-0.3701944940261308;-0.37019449402613086;-0.3701944940261308
6548.0;-0.3704841392128045;-0.3704841392128045;-0.3704841392128045;-0.3704841392128045;-0.3704841392128045
6549.0;-0.3707738683181197;-0.3707738683181196;-0.3707738683181196;-0.3707738683181197;-0.3707738683181196
6550.0;-0.3710636813907175;-0.3710636813907175;-0.3710636813907175;-0.37106368139071755;-0.3710636813907175
6551.0;-0.371353578479282;-0.37135357847928196;-0.37135357847928196;-0.371353578479282;-0.37135357847928196
6552.0;-0.37164355963253887;-0.3716435596325391;-0.3716435596325391;-0.37164355963253887;-0.3716435596325391
6553.0;-0.37193362489925724;-0.37193362489925735;-0.37193362489925735;-0.37193362489925724;-0.3719336248992574
6554.0;-0.37222377432824755;-0.37222377432824777;-0.37222377432824777;-0.37222377432824755;-0.37222377432824777
6555.0;-0.3725140079683636;-0.37251400796836365;-0.37251400796836365;-0.3725140079683636;-0.37251400796836365
6556.0;-0.3728043258685013;-0.37280432586850115;-0.37280432586850115;-0.3728043258685013;-0.37280432586850115
6557.0;-0.37309472807759864;-0.3730947280775987;-0.37309472807759875;-0.37309472807759864;-0.3730947280775987
6558.0;-0.3733852146446378;-0.3733852146446377;-0.3733852146446377;-0.3733852146446378;-0.3733852146446377
6559.0;-0.37367578561864184;-0.37367578561864195;-0.37367578561864195;-0.37367578561864184;-0.373675785618642
6560.0;-0.3739664410486782;-0.37396644104867827;-0.37396644104867827;-0.3739664410486782;-0.37396644104867827
6561.0;-0.37425718098385596;-0.374257180983856;-0.374257180983856;-0.37425718098385596;-0.374257180983856
6562.0;-0.37454800547332756;-0.3745480054733276;-0.3745480054733276;-0.37454800547332756;-0.3745480054733276
6563.0;-0.37483891456628815;-0.3748389145662882;-0.3748389145662882;-0.37483891456628815;-0.3748389145662882
6564.0;-0.3751299083119761;-0.375129908311976;-0.375129908311976;-0.3751299083119761;-0.375129908311976
6565.0;-0.37542098675967217;-0.3754209867596722;-0.3754209867596722;-0.37542098675967217;-0.3754209867596722
6566.0;-0.37571214995870084;-0.37571214995870106;-0.37571214995870106;-0.37571214995870084;-0.37571214995870106
6567.0;-0.37600339795842996;-0.37600339795842974;-0.3760033979584298;-0.37600339795842996;-0.37600339795842974
6568.0;-0.3762947308082688;-0.37629473080826886;-0.37629473080826886;-0.3762947308082688;-0.37629473080826886
6569.0;-0.376586148557672;-0.376586148557672;-0.376586148557672;-0.376586148557672;-0.376586148557672
6570.0;-0.37687765125613604;-0.37687765125613604;-0.37687765125613604;-0.37687765125613604;-0.37687765125613604
6571.0;-0.37716923895320115;-0.3771692389532012;-0.3771692389532012;-0.37716923895320115;-0.3771692389532012
6572.0;-0.37746091169845114;-0.3774609116984511;-0.3774609116984511;-0.37746091169845114;-0.3774609116984511
6573.0;-0.3777526695415127;-0.3777526695415126;-0.3777526695415126;-0.3777526695415127;-0.3777526695415126
6574.0;-0.37804451253205623;-0.3780445125320562;-0.3780445125320562;-0.37804451253205623;-0.3780445125320562
6575.0;-0.37833644071979583;-0.37833644071979566;-0.37833644071979566;-0.37833644071979583;-0.37833644071979566
6576.0;-0.37862845415448854;-0.37862845415448854;-0.37862845415448854;-0.37862845415448854;-0.37862845415448854
6577.0;-0.37892055288593585;-0.37892055288593585;-0.37892055288593585;-0.37892055288593585;-0.37892055288593585
6578.0;-0.37921273696398233;-0.37921273696398233;-0.37921273696398233;-0.37921273696398233;-0.37921273696398233
6579.0;-0.3795050064385163;-0.37950500643851637;-0.37950500643851637;-0.3795050064385163;-0.37950500643851637
6580.0;-0.3797973613594702;-0.3797973613594701;-0.3797973613594701;-0.3797973613594702;-0.3797973613594701
6581.0;-0.38008980177681956;-0.3800898017768196;-0.3800898017768196;-0.38008980177681956;-0.3800898017768196
6582.0;-0.3803823277405846;-0.38038232774058467;-0.3803823277405846;-0.3803823277405846;-0.38038232774058467
6583.0;-0.38067493930082885;-0.38067493930082896;-0.38067493930082896;-0.38067493930082885;-0.38067493930082896
6584.0;-0.38096763650766025;-0.3809676365076602;-0.38096763650766025;-0.38096763650766025;-0.38096763650766025
6585.0;-0.3812604194112304;-0.38126041941123023;-0.3812604194112302;-0.3812604194112304;-0.38126041941123023
6586.0;-0.38155328806173455;-0.38155328806173466;-0.38155328806173466;-0.38155328806173455;-0.38155328806173466
6587.0;-0.38184624250941335;-0.38184624250941346;-0.38184624250941346;-0.38184624250941335;-0.38184624250941346
6588.0;-0.3821392828045507;-0.3821392828045507;-0.38213928280455073;-0.3821392828045507;-0.3821392828045507
6589.0;-0.3824324089974745;-0.38243240899747466;-0.38243240899747466;-0.3824324089974745;-0.38243240899747466
6590.0;-0.3827256211385578;-0.38272562113855785;-0.38272562113855785;-0.3827256211385578;-0.38272562113855785
6591.0;-0.383018919278217;-0.38301891927821713;-0.38301891927821713;-0.383018919278217;-0.38301891927821713
6592.0;-0.3833123034669136;-0.3833123034669138;-0.3833123034669138;-0.3833123034669136;-0.3833123034669138
6593.0;-0.3836057737551535;-0.38360577375515353;-0.38360577375515353;-0.3836057737551535;-0.38360577375515353
6594.0;-0.3838993301934865;-0.38389933019348643;-0.38389933019348643;-0.3838993301934865;-0.38389933019348643
6595.0;-0.3841929728325071;-0.38419297283250725;-0.38419297283250725;-0.3841929728325071;-0.38419297283250725
6596.0;-0.38448670172285515;-0.38448670172285515;-0.38448670172285515;-0.38448670172285515;-0.38448670172285515
6597.0;-0.384780516915214;-0.3847805169152141;-0.3847805169152141;-0.384780516915214;-0.3847805169152141
6598.0;-0.38507441846031276;-0.3850744184603127;-0.3850744184603127;-0.38507441846031276;-0.3850744184603127
6599.0;-0.38536840640892434;-0.3853684064089242;-0.3853684064089242;-0.38536840640892434;-0.3853684064089242
6600.0;-0.3856624808118669;-0.3856624808118669;-0.3856624808118669;-0.3856624808118669;-0.3856624808118669
6601.0;-0.3859566417200035;-0.38595664172000355;-0.38595664172000355;-0.3859566417200035;-0.38595664172000355
6602.0;-0.3862508891842421;-0.38625088918424216;-0.38625088918424216;-0.3862508891842421;-0.38625088918424216
6603.0;-0.38654522325553553;-0.38654522325553553;-0.38654522325553553;-0.38654522325553553;-0.38654522325553553
6604.0;-0.3868396439848815;-0.38683964398488146;-0.3868396439848814;-0.3868396439848815;-0.38683964398488146
6605.0;-0.3871341514233227;-0.3871341514233228;-0.3871341514233228;-0.3871341514233227;-0.3871341514233228
6606.0;-0.3874287456219475;-0.3874287456219476;-0.3874287456219476;-0.3874287456219475;-0.3874287456219476
6607.0;-0.38772342663188913;-0.387723426631889;-0.387723426631889;-0.38772342663188913;-0.387723426631889
6608.0;-0.38801819450432545;-0.3880181945043254;-0.3880181945043254;-0.38801819450432545;-0.3880181945043254
6609.0;-0.38831304929048016;-0.38831304929048044;-0.38831304929048044;-0.38831304929048016;-0.38831304929048044
6610.0;-0.3886079910416231;-0.388607991041623;-0.388607991041623;-0.3886079910416231;-0.388607991041623
6611.0;-0.38890301980906755;-0.38890301980906755;-0.38890301980906755;-0.38890301980906755;-0.38890301980906755
6612.0;-0.3891981356441737;-0.3891981356441738;-0.3891981356441738;-0.3891981356441737;-0.3891981356441738
6613.0;-0.38949333859834706;-0.38949333859834706;-0.38949333859834706;-0.38949333859834706;-0.38949333859834706
6614.0;-0.38978862872303816;-0.3897886287230381;-0.38978862872303804;-0.38978862872303816;-0.3897886287230381
6615.0;-0.39008400606974325;-0.39008400606974325;-0.39008400606974325;-0.39008400606974325;-0.39008400606974325
6616.0;-0.39037947069000456;-0.39037947069000467;-0.39037947069000467;-0.39037947069000456;-0.39037947069000467
6617.0;-0.39067502263541004;-0.39067502263541;-0.39067502263541004;-0.39067502263541004;-0.39067502263541
6618.0;-0.3909706619575927;-0.3909706619575928;-0.39097066195759284;-0.3909706619575927;-0.3909706619575928
6619.0;-0.3912663887082323;-0.3912663887082324;-0.3912663887082324;-0.3912663887082323;-0.3912663887082324
6620.0;-0.3915622029390538;-0.3915622029390538;-0.3915622029390538;-0.3915622029390538;-0.3915622029390538
6621.0;-0.39185810470182814;-0.39185810470182825;-0.3918581047018283;-0.39185810470182814;-0.39185810470182825
6622.0;-0.39215409404837276;-0.39215409404837276;-0.39215409404837276;-0.39215409404837276;-0.39215409404837276
6623.0;-0.3924501710305504;-0.39245017103055035;-0.3924501710305504;-0.3924501710305504;-0.39245017103055035
6624.0;-0.39274633570027007;-0.3927463357002703;-0.3927463357002703;-0.39274633570027007;-0.3927463357002703
6625.0;-0.39304258810948767;-0.3930425881094878;-0.3930425881094878;-0.39304258810948767;-0.3930425881094878
6626.0;-0.39333892831020406;-0.3933389283102043;-0.3933389283102043;-0.39333892831020406;-0.3933389283102043
6627.0;-0.3936353563544676;-0.39363535635446756;-0.39363535635446756;-0.3936353563544676;-0.39363535635446756
6628.0;-0.39393187229437165;-0.39393187229437165;-0.39393187229437165;-0.39393187229437165;-0.39393187229437165
6629.0;-0.3942284761820569;-0.3942284761820569;-0.394228476182057;-0.3942284761820569;-0.3942284761820569
6630.0;-0.39452516806971016;-0.39452516806971016;-0.3945251680697102;-0.39452516806971016;-0.39452516806971016
6631.0;-0.39482194800956466;-0.39482194800956466;-0.39482194800956466;-0.39482194800956466;-0.39482194800956466
6632.0;-0.3951188160539002;-0.3951188160539001;-0.39511881605390015;-0.3951188160539002;-0.3951188160539001
6633.0;-0.39541577225504276;-0.39541577225504293;-0.39541577225504293;-0.39541577225504276;-0.39541577225504293
6634.0;-0.39571281666536606;-0.395712816665366;-0.395712816665366;-0.39571281666536606;-0.395712816665366
6635.0;-0.396009949337289;-0.39600994933728906;-0.3960099493372891;-0.396009949337289;-0.39600994933728906
6636.0;-0.39630717032327867;-0.3963071703232785;-0.3963071703232785;-0.39630717032327867;-0.39630717032327856
6637.0;-0.3966044796758475;-0.39660447967584755;-0.39660447967584755;-0.3966044796758475;-0.39660447967584755
6638.0;-0.3969018774475562;-0.3969018774475561;-0.3969018774475562;-0.3969018774475562;-0.3969018774475561
6639.0;-0.3971993636910114;-0.39719936369101133;-0.39719936369101133;-0.3971993636910114;-0.39719936369101133
6640.0;-0.39749693845886686;-0.397496938458867;-0.397496938458867;-0.39749693845886686;-0.397496938458867
6641.0;-0.39779460180382414;-0.3977946018038241;-0.3977946018038241;-0.39779460180382414;-0.3977946018038241
6642.0;-0.3980923537786308;-0.39809235377863067;-0.39809235377863067;-0.3980923537786308;-0.39809235377863067
6643.0;-0.39839019443608176;-0.3983901944360818;-0.3983901944360818;-0.39839019443608176;-0.3983901944360818
6644.0;-0.3986881238290198;-0.39868812382901986;-0.39868812382901986;-0.3986881238290198;-0.39868812382901986
6645.0;-0.3989861420103344;-0.39898614201033444;-0.3989861420103344;-0.3989861420103344;-0.39898614201033444
6646.0;-0.3992842490329623;-0.39928424903296234;-0.39928424903296234;-0.3992842490329623;-0.39928424903296234
6647.0;-0.3995824449498879;-0.3995824449498879;-0.3995824449498879;-0.3995824449498879;-0.3995824449498879
6648.0;-0.3998807298141428;-0.3998807298141427;-0.3998807298141427;-0.3998807298141428;-0.3998807298141427
6649.0;-0.40017910367880616;-0.40017910367880594;-0.4001791036788059;-0.40017910367880616;-0.40017910367880594
6650.0;-0.400477566597004;-0.4004775665970041;-0.4004775665970041;-0.400477566597004;-0.4004775665970041
6651.0;-0.40077611862191154;-0.4007761186219116;-0.4007761186219116;-0.40077611862191154;-0.4007761186219116
6652.0;-0.40107475980675017;-0.40107475980675017;-0.40107475980675017;-0.40107475980675017;-0.40107475980675017
6653.0;-0.40137349020478935;-0.4013734902047894;-0.4013734902047894;-0.40137349020478935;-0.4013734902047894
6654.0;-0.40167230986934677;-0.40167230986934666;-0.40167230986934666;-0.40167230986934677;-0.40167230986934666
